Timestamp,POA Irradiance,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4,Avg_Top_20%,Expected Sum
2022-10-30 06:00:00,-0.1827089,,0.0,0.0,0.0,0.0,,0.0
2022-10-30 07:00:00,8.647548,,16.63833,16.625,0.0,15.02,,48.28332999999999
2022-10-30 08:00:00,318.7292,,364.6917,366.4183,366.4183,358.2917,366.4183,1455.82
2022-10-30 09:00:00,834.0862,,1913.649,1915.968,1915.968,1831.112,1915.968,7576.697
2022-10-30 10:00:00,771.0135,,1847.48,1829.917,1847.48,1730.198,1847.48,7255.075000000001
2022-10-30 11:00:00,665.0803,,1767.613,1747.925,1767.613,1654.623,1767.613,6937.773999999999
2022-10-30 12:00:00,462.3493,,1200.627,1216.35,1216.35,1193.427,1216.35,4826.754
2022-10-30 13:00:00,532.2399,,1500.765,1528.992,1528.992,1434.23,1528.992,5992.978999999999
2022-10-30 14:00:00,687.4855,,1723.322,1706.932,1723.322,1613.938,1723.322,6767.514
2022-10-30 15:00:00,807.246,,1837.984,1805.04,1837.984,1713.328,1837.984,7194.335999999999
2022-10-30 16:00:00,777.5647,,1597.333,1561.735,1597.333,1478.297,1597.333,6234.698
2022-10-30 17:00:00,169.659,,264.1317,254.8483,264.1317,245.6084,264.1317,1028.7201
2022-10-30 18:00:00,1.039793,,0.0,0.0,0.0,0.0,,0.0
2022-10-30 19:00:00,-0.02484698,,0.0,0.0,0.0,0.0,,0.0
2022-10-30 20:00:00,-0.1131286,,0.0,0.0,0.0,0.0,,0.0
2022-10-30 21:00:00,-0.2103129,,0.0,0.0,0.0,0.0,,0.0
2022-10-30 22:00:00,-0.1095505,,0.0,0.0,0.0,0.0,,0.0
2022-10-30 23:00:00,-0.2054096,,0.0,0.0,0.0,0.0,,0.0
2022-10-31 00:00:00,-0.0592768,,0.0,0.0,0.0,0.0,,0.0
2022-10-31 01:00:00,-0.2272639,,0.0,0.0,0.0,0.0,,0.0
2022-10-31 02:00:00,-0.07663856,,0.0,0.0,0.0,0.0,,0.0
2022-10-31 03:00:00,-0.1324493,,0.0,0.0,0.0,0.0,,0.0
2022-10-31 04:00:00,-0.1012731,,0.0,0.0,0.0,0.0,,0.0
2022-10-31 05:00:00,-0.1405332,,0.0,0.0,0.0,0.0,,0.0
2022-10-31 06:00:00,-0.1362875,,0.0,0.0,0.0,0.0,,0.0
2022-10-31 07:00:00,5.380136,,3.08,4.445,0.0,2.535,,10.06
2022-10-31 08:00:00,457.6675,,683.8466,692.1549,692.1549,677.6683,692.1549,2745.8247
2022-10-31 09:00:00,856.466,,2002.347,2003.025,2003.025,1904.967,2003.025,7913.364000000001
2022-10-31 10:00:00,842.0215,,1969.18,1951.058,1969.18,1861.038,1969.18,7750.456
2022-10-31 11:00:00,678.8546,,1783.143,1771.525,443.4182,1688.938,1783.143,5687.0242
2022-10-31 12:00:00,611.9985,,1697.778,1693.323,1731.017,1601.408,1731.017,6723.526
2022-10-31 13:00:00,632.0707,,1716.592,1709.401,1757.948,1619.798,1757.948,6803.7390000000005
2022-10-31 14:00:00,739.7297,,1819.528,1809.65,1867.592,1719.998,1867.592,7216.768
2022-10-31 15:00:00,876.3712,,1971.172,1955.683,2024.825,1860.715,2024.825,7812.395
2022-10-31 16:00:00,754.5442,,1583.36,1563.367,1624.652,1488.073,1624.652,6259.452
2022-10-31 17:00:00,171.7016,,285.1816,274.3116,290.6717,265.8883,290.6717,1116.0532
2022-10-31 18:00:00,0.4775966,,0.0,0.0,0.0,0.0,,0.0
2022-10-31 19:00:00,-0.09317244,,0.0,0.0,0.0,0.0,,0.0
2022-10-31 20:00:00,-0.247082,,0.0,0.0,0.0,0.0,,0.0
2022-10-31 21:00:00,-0.2395185,,0.0,0.0,0.0,0.0,,0.0
2022-10-31 22:00:00,-0.1372176,,0.0,0.0,0.0,0.0,,0.0
2022-10-31 23:00:00,-0.2679403,,0.0,0.0,0.0,0.0,,0.0
